timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1441243825366,0,64,1.40625E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825366,0,51,1.1206054687499999E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825367,0,2,4.39453125E-7,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825367,0,-284,-6.240234375E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825394,0,-263,-5.7788085937500005E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825394,0,29,6.3720703125E-6,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825395,0,28,6.15234375E-6,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825395,0,-282,-6.1962890625E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825395,0,-301,-6.613769531250001E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825396,0,26,5.712890625E-6,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825396,0,56,1.23046875E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825396,0,32,7.03125E-6,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825397,0,20,4.39453125E-6,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825397,0,18,3.955078125E-6,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825416,0,80,1.7578125E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825417,0,-100,-2.197265625E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825417,0,-91,-1.99951171875E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825418,0,101,2.2192382812500002E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825419,0,48,1.0546875E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825419,0,9,1.9775390625E-6,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825420,0,-267,-5.86669921875E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825421,0,19,4.1748046875E-6,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825421,0,64,1.40625E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825422,0,53,1.1645507812500002E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825438,0,43,9.448242187500001E-6,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825439,0,73,1.6040039062500002E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825439,0,107,2.35107421875E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825440,0,86,1.8896484375000003E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825440,0,39,8.5693359375E-6,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825440,0,77,1.69189453125E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825441,0,-122,-2.6806640625E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825441,0,116,2.548828125E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825441,0,69,1.51611328125E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825442,0,38,8.349609375E-6,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825442,0,2,4.39453125E-7,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825442,0,-301,-6.613769531250001E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825443,0,-284,-6.240234375E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825443,0,38,8.349609375E-6,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825443,0,113,2.48291015625E-5,47,64,43,482751,89340,43970,1979,20589,25735,15518,6722,Tag0,unknown
1441243825469,0,120,2.63671875E-5,38,53,43,622529,363068,24614,30374,30218,20197,25226,13110,Tag0,unknown
1441243825470,0,49,1.07666015625E-5,38,53,43,622529,363068,24614,30374,30218,20197,25226,13110,Tag0,unknown
1441243825470,0,-267,-5.86669921875E-5,38,53,43,622529,363068,24614,30374,30218,20197,25226,13110,Tag0,unknown
1441243825470,0,-266,-5.8447265625E-5,38,53,43,622529,363068,24614,30374,30218,20197,25226,13110,Tag0,unknown
1441243825478,0,32,7.03125E-6,38,53,43,622529,363068,24614,30374,30218,20197,25226,13110,Tag0,unknown
1441243825479,0,38,8.349609375E-6,38,53,43,622529,363068,24614,30374,30218,20197,25226,13110,Tag0,unknown
1441243825479,0,32,7.03125E-6,38,53,43,622529,363068,24614,30374,30218,20197,25226,13110,Tag0,unknown
1441243825479,0,25,5.4931640625E-6,38,53,43,622529,363068,24614,30374,30218,20197,25226,13110,Tag0,unknown
